E280 1160 6000 0207 1144 9CD2;1614877524883351
5050 1FB3 A6A6 5E8B A6A6 0000;1614877524892163
ABBA 1234 5700 0000 0000 0002;1614877524935275
E280 1160 6000 0207 1144 9CA2;1614877524941150
E280 1160 6000 0207 1144 9CB2;1614877525021389
E280 1160 6000 0207 1144 D802;1614877525023587
E280 1160 6000 0207 1144 9CE2;1614877525024928
ABBA 1234 5700 0000 0000 0000;1614877525037993
E280 1160 6000 0207 1144 9CA2;1614877525039988
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525077435
E280 1160 6000 0207 1144 9CF2;1614877525082369
E280 1160 6000 0207 1144 9CD2;1614877525091637
E280 1160 6000 0207 1144 D822;1614877525095353
E280 1160 6000 0207 1144 9CC2;1614877525101026
ABBA 1234 5700 0000 0000 0002;1614877525126040
E280 1160 6000 0207 1144 D802;1614877525181426
E280 1160 6000 0207 1144 9CB2;1614877525185821
ABBA 1234 5700 0000 0000 0000;1614877525187552
E280 1160 6000 0207 1144 9CA2;1614877525192406
E280 1160 6000 0207 1144 9CE2;1614877525196578
E280 1160 6000 0207 1144 9CC2;1614877525200067
E280 1160 6000 0207 1144 9CF2;1614877525226566
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525230874
E280 1160 6000 0207 1144 D822;1614877525234445
E280 1160 6000 0207 1144 9CD2;1614877525239774
ABBA 1234 5700 0000 0000 0002;1614877525250827
E280 1160 6000 0207 1144 9CE2;1614877525350036
E280 1160 6000 0207 1144 D802;1614877525351079
E280 1160 6000 0207 1144 9CB2;1614877525355621
ABBA 1234 5700 0000 0000 0000;1614877525358480
E280 1160 6000 0207 1144 9CC2;1614877525370756
E280 1160 6000 0207 1144 D822;1614877525410753
E280 1160 6000 0207 1144 9CF2;1614877525413946
E280 1160 6000 0207 1144 9CD2;1614877525422101
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525427754
ABBA 1234 5700 0000 0000 0002;1614877525445948
E280 1160 6000 0207 1144 9CA2;1614877525471161
E280 1160 6000 0207 1144 9CA2;1614877525516328
E280 1160 6000 0207 1144 9CE2;1614877525533137
E280 1160 6000 0207 1144 9CB2;1614877525534427
E280 1160 6000 0207 1144 D802;1614877525536870
E280 1160 6000 0207 1144 9CA2;1614877525539087
ABBA 1234 5700 0000 0000 0000;1614877525544664
E280 1160 6000 0207 1144 9CC2;1614877525586260
E280 1160 6000 0207 1144 9CD2;1614877525593884
E280 1160 6000 0207 1144 D822;1614877525598839
E280 1160 6000 0207 1144 9CF2;1614877525603910
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525609531
ABBA 1234 5700 0000 0000 0002;1614877525643629
E280 1160 6000 0207 1144 D802;1614877525725559
E280 1160 6000 0207 1144 9CB2;1614877525728003
ABBA 1234 5700 0000 0000 0000;1614877525729077
E280 1160 6000 0207 1144 9CE2;1614877525730651
E280 1160 6000 0207 1144 D822;1614877525776206
ABBA 1234 5700 0000 0000 0002;1614877525779905
E280 1160 6000 0207 1144 9CD2;1614877525783777
E280 1160 6000 0207 1144 9CC2;1614877525789433
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525792588
E280 1160 6000 0207 1144 9CF2;1614877525797158
E280 1160 6000 0207 1144 9CE2;1614877525880895
E280 1160 6000 0207 1144 D802;1614877525885096
E280 1160 6000 0207 1144 9CB2;1614877525887691
ABBA 1234 5700 0000 0000 0000;1614877525888818
E280 1160 6000 0207 1144 9CD2;1614877525914550
E280 1160 6000 0207 1144 9CF2;1614877525921729
E280 1160 6000 0207 1144 9CC2;1614877525926657
5050 1FB3 A6A6 5E8B A6A6 0000;1614877525929845
E280 1160 6000 0207 1144 D822;1614877525933133
ABBA 1234 5700 0000 0000 0002;1614877525955344
E280 1160 6000 0207 1144 9CB2;1614877526042444
E280 1160 6000 0207 1144 D802;1614877526044127
E280 1160 6000 0207 1144 9CE2;1614877526046544
ABBA 1234 5700 0000 0000 0000;1614877526054689
E280 1160 6000 0207 1144 9CC2;1614877526082938
ABBA 1234 5700 0000 0000 0002;1614877526094390
E280 1160 6000 0207 1144 9CF2;1614877526108226
E280 1160 6000 0207 1144 9CD2;1614877526115759
E280 1160 6000 0207 1144 D822;1614877526119517
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526126179
E280 1160 6000 0207 1144 9CA2;1614877526175619
E280 1160 6000 0207 1144 9CE2;1614877526233856
E280 1160 6000 0207 1144 9CB2;1614877526235227
E280 1160 6000 0207 1144 D802;1614877526238571
E280 1160 6000 0207 1144 D822;1614877526262980
E280 1160 6000 0207 1144 9CF2;1614877526270616
E280 1160 6000 0207 1144 9CC2;1614877526274332
ABBA 1234 5700 0000 0000 0002;1614877526280516
ABBA 1234 5700 0000 0000 0000;1614877526283628
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526308505
E280 1160 6000 0207 1144 9CD2;1614877526316107
E280 1160 6000 0207 1144 9CB2;1614877526422603
E280 1160 6000 0207 1144 D802;1614877526423930
E280 1160 6000 0207 1144 9CE2;1614877526432316
ABBA 1234 5700 0000 0000 0000;1614877526460226
E280 1160 6000 0207 1144 9CA2;1614877526462667
E280 1160 6000 0207 1144 9CF2;1614877526478939
E280 1160 6000 0207 1144 D822;1614877526483858
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526507086
E280 1160 6000 0207 1144 9CC2;1614877526520411
ABBA 1234 5700 0000 0000 0002;1614877526530707
E280 1160 6000 0207 1144 9CD2;1614877526537653
ABBA 1234 5700 0000 0000 0002;1614877526546839
E280 1160 6000 0207 1144 9CE2;1614877526594661
E280 1160 6000 0207 1144 9CC2;1614877526598170
E280 1160 6000 0207 1144 9CB2;1614877526599203
E280 1160 6000 0207 1144 9CA2;1614877526603128
E280 1160 6000 0207 1144 D802;1614877526604857
ABBA 1234 5700 0000 0000 0000;1614877526607931
E280 1160 6000 0207 1144 9CF2;1614877526643163
E280 1160 6000 0207 1144 D822;1614877526648776
E280 1160 6000 0207 1144 9CD2;1614877526654550
ABBA 1234 5700 0000 0000 0002;1614877526658323
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526665228
E280 1160 6000 0207 1144 9CB2;1614877526766625
E280 1160 6000 0207 1144 D802;1614877526770007
E280 1160 6000 0207 1144 9CA2;1614877526771221
E280 1160 6000 0207 1144 9CE2;1614877526774433
E280 1160 6000 0207 1144 9CA2;1614877526776656
E280 1160 6000 0207 1144 D822;1614877526815571
ABBA 1234 5700 0000 0000 0000;1614877526824467
E280 1160 6000 0207 1144 9CD2;1614877526830855
E280 1160 6000 0207 1144 9CF2;1614877526834637
E280 1160 6000 0207 1144 9CC2;1614877526837835
ABBA 1234 5700 0000 0000 0002;1614877526856151
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526866913
E280 1160 6000 0207 1144 9CA2;1614877526922137
E280 1160 6000 0207 1144 9CE2;1614877526923193
E280 1160 6000 0207 1144 D802;1614877526924488
E280 1160 6000 0207 1144 9CB2;1614877526926826
E280 1160 6000 0207 1144 D822;1614877526956663
ABBA 1234 5700 0000 0000 0000;1614877526963133
E280 1160 6000 0207 1144 9CD2;1614877526966395
E280 1160 6000 0207 1144 9CC2;1614877526970167
5050 1FB3 A6A6 5E8B A6A6 0000;1614877526978031
ABBA 1234 5700 0000 0000 0002;1614877526997309
E280 1160 6000 0207 1144 9CA2;1614877527089835
E280 1160 6000 0207 1144 9CE2;1614877527091176
E280 1160 6000 0207 1144 D802;1614877527094348
E280 1160 6000 0207 1144 9CB2;1614877527095829
ABBA 1234 5700 0000 0000 0002;1614877527144950
E280 1160 6000 0207 1144 9CD2;1614877527152395
E280 1160 6000 0207 1144 9CC2;1614877527156170
ABBA 1234 5700 0000 0000 0000;1614877527160617
5050 1FB3 A6A6 5E8B A6A6 0000;1614877527167015
E280 1160 6000 0207 1144 D822;1614877527170204
E280 1160 6000 0207 1144 9CF2;1614877527173396
E280 1160 6000 0207 1144 D802;1614877527249641
ABBA 1234 5700 0000 0000 0000;1614877527251538
E280 1160 6000 0207 1144 9CB2;1614877527252874
E280 1160 6000 0207 1144 9CE2;1614877527266104
E280 1160 6000 0207 1144 D822;1614877527281389
E280 1160 6000 0207 1144 9CF2;1614877527288889
E280 1160 6000 0207 1144 9CD2;1614877527293377
ABBA 1234 5700 0000 0000 0002;1614877527299109
5050 1FB3 A6A6 5E8B A6A6 0000;1614877527302284
E280 1160 6000 0207 1144 9CA2;1614877527336033
E280 1160 6000 0207 1144 9CA2;1614877527418555
E280 1160 6000 0207 1144 D802;1614877527457021
E280 1160 6000 0207 1144 9CB2;1614877527458522
E280 1160 6000 0207 1144 9CA2;1614877527460726
E280 1160 6000 0207 1144 9CC2;1614877527463138
E280 1160 6000 0207 1144 9CE2;1614877527464449
ABBA 1234 5700 0000 0000 0000;1614877527471413
E280 1160 6000 0207 1144 9CD2;1614877527494971
E280 1160 6000 0207 1144 9CF2;1614877527503058
E280 1160 6000 0207 1144 D822;1614877527506049
5050 1FB3 A6A6 5E8B A6A6 0000;1614877527510350
ABBA 1234 5700 0000 0000 0002;1614877527532178
E280 1160 6000 0207 1144 9CB2;1614877527594746
E280 1160 6000 0207 1144 D802;1614877527597437
ABBA 1234 5700 0000 0000 0000;1614877527599176
E280 1160 6000 0207 1144 9CA2;1614877527605837
E280 1160 6000 0207 1144 9CA2;1614877527611826
E280 1160 6000 0207 1144 9CE2;1614877527628870
E280 1160 6000 0207 1144 D822;1614877527676775
E280 1160 6000 0207 1144 9CD2;1614877527713429
5050 1FB3 A6A6 5E8B A6A6 0000;1614877527729836
E280 1160 6000 0207 1144 9CF2;1614877527737662
E280 1160 6000 0207 1144 9CC2;1614877527746613
ABBA 1234 5700 0000 0000 0002;1614877527756734
E280 1160 6000 0207 1144 D802;1614877527838821
E280 1160 6000 0207 1144 9CE2;1614877527840412
E280 1160 6000 0207 1144 9CB2;1614877527842288
E280 1160 6000 0207 1144 9CC2;1614877527880684
E280 1160 6000 0207 1144 9CD2;1614877527886289
ABBA 1234 5700 0000 0000 0000;1614877527894557
E280 1160 6000 0207 1144 9CF2;1614877527897865
E280 1160 6000 0207 1144 D822;1614877527900958
5050 1FB3 A6A6 5E8B A6A6 0000;1614877527913913
E280 1160 6000 0207 1144 9CA2;1614877527943634
ABBA 1234 5700 0000 0000 0002;1614877527953231
E280 1160 6000 0207 1144 9CA2;1614877527959486
E280 1160 6000 0207 1144 9CA2;1614877527967277
E280 1160 6000 0207 1144 D802;1614877528015133
ABBA 1234 5700 0000 0000 0000;1614877528017837
E280 1160 6000 0207 1144 9CB2;1614877528019833
E280 1160 6000 0207 1144 9CE2;1614877528027206
E280 1160 6000 0207 1144 9CA2;1614877528036411
E280 1160 6000 0207 1144 D822;1614877528171999
E280 1160 6000 0207 1144 9CF2;1614877528178333
E280 1160 6000 0207 1144 9CD2;1614877528196237
5050 1FB3 A6A6 5E8B A6A6 0000;1614877528210407
ABBA 1234 5700 0000 0000 0002;1614877528238459
E280 1160 6000 0207 1144 D802;1614877528325504
E280 1160 6000 0207 1144 9CB2;1614877528326832
E280 1160 6000 0207 1144 9CA2;1614877528328361
E280 1160 6000 0207 1144 9CE2;1614877528332596
E280 1160 6000 0207 1144 9CC2;1614877528343641
ABBA 1234 5700 0000 0000 0000;1614877528354641
E280 1160 6000 0207 1144 D822;1614877528371577
ABBA 1234 5700 0000 0000 0002;1614877528374761
5050 1FB3 A6A6 5E8B A6A6 0000;1614877528378550
E280 1160 6000 0207 1144 9CD2;1614877528384741
E280 1160 6000 0207 1144 9CF2;1614877528401263
E280 1160 6000 0207 1144 9CB2;1614877528475254
E280 1160 6000 0207 1144 D802;1614877528476384
E280 1160 6000 0207 1144 9CE2;1614877528486966
ABBA 1234 5700 0000 0000 0000;1614877528518993
E280 1160 6000 0207 1144 9CA2;1614877528540948
E280 1160 6000 0207 1144 9CF2;1614877528548060
E280 1160 6000 0207 1144 D822;1614877528551682
E280 1160 6000 0207 1144 9CD2;1614877528555044
5050 1FB3 A6A6 5E8B A6A6 0000;1614877528571682
ABBA 1234 5700 0000 0000 0002;1614877528585734
E280 1160 6000 0207 1144 9CC2;1614877528591572
E280 1160 6000 0207 1144 9CA2;1614877528676115
E280 1160 6000 0207 1144 9CB2;1614877528678332
E280 1160 6000 0207 1144 D802;1614877528681918
E280 1160 6000 0207 1144 9CE2;1614877528684194
ABBA 1234 5700 0000 0000 0000;1614877528699668
E280 1160 6000 0207 1144 D822;1614877528739821
5050 1FB3 A6A6 5E8B A6A6 0000;1614877528743773
E280 1160 6000 0207 1144 9CC2;1614877528752028
E280 1160 6000 0207 1144 9CD2;1614877528755175
E280 1160 6000 0207 1144 9CF2;1614877528758527
ABBA 1234 5700 0000 0000 0002;1614877528776234
E280 1160 6000 0207 1144 9CE2;1614877528837540
E280 1160 6000 0207 1144 D802;1614877528841041
E280 1160 6000 0207 1144 9CB2;1614877528842521
ABBA 1234 5700 0000 0000 0000;1614877528846706
ABBA 1234 5700 0000 0000 0002;1614877528884633
E280 1160 6000 0207 1144 9CC2;1614877528889608
E280 1160 6000 0207 1144 9CD2;1614877528903410
E280 1160 6000 0207 1144 9CA2;1614877528909011
E280 1160 6000 0207 1144 D822;1614877528942346
5050 1FB3 A6A6 5E8B A6A6 0000;1614877528954802
E280 1160 6000 0207 1144 9CA2;1614877528961068
E280 1160 6000 0207 1144 9CA2;1614877528994293
